1.757588386535644531e-01
1.723499298095703125e-01
1.593687534332275391e-01
1.686549186706542969e-01
1.713271141052246094e-01
1.634857654571533203e-01
1.925947666168212891e-01
1.828911304473876953e-01
1.810851097106933594e-01
1.605787277221679688e-01
2.037692070007324219e-01
1.741571426391601562e-01
1.645343303680419922e-01
2.131562232971191406e-01
1.908583641052246094e-01
1.757376194000244141e-01
1.695241928100585938e-01
1.607594490051269531e-01
2.101581096649169922e-01
2.022087574005126953e-01
2.243866920471191406e-01
3.108496665954589844e-01
1.603248119354248047e-01
2.038240432739257812e-01
1.798882484436035156e-01
1.611368656158447266e-01
1.490440368652343750e-01
1.504974365234375000e-01
1.733429431915283203e-01
1.559982299804687500e-01
1.995494365692138672e-01
2.316668033599853516e-01
2.657589912414550781e-01
2.141156196594238281e-01
2.092823982238769531e-01
2.054665088653564453e-01
2.661626338958740234e-01
2.238783836364746094e-01
1.876115798950195312e-01
2.019176483154296875e-01
1.904234886169433594e-01
1.708931922912597656e-01
2.369017601013183594e-01
1.918575763702392578e-01
1.711251735687255859e-01
2.010462284088134766e-01
1.743462085723876953e-01
1.416797637939453125e-01
1.796708106994628906e-01
2.234189510345458984e-01
1.614611148834228516e-01
2.188925743103027344e-01
1.486389636993408203e-01
2.720904350280761719e-01
2.807419300079345703e-01
2.249619960784912109e-01
2.134692668914794922e-01
1.479773521423339844e-01
1.985046863555908203e-01
1.677148342132568359e-01
2.162592411041259766e-01
1.601362228393554688e-01
1.968638896942138672e-01
2.559516429901123047e-01
1.436743736267089844e-01
1.587760448455810547e-01
2.174382209777832031e-01
1.663148403167724609e-01
1.462004184722900391e-01
1.192736625671386719e-01
1.678693294525146484e-01
1.739284992218017578e-01
1.340045928955078125e-01
2.302823066711425781e-01
1.739227771759033203e-01
1.174118518829345703e-01
1.131031513214111328e-01
1.277198791503906250e-01
1.333296298980712891e-01
1.225578784942626953e-01
1.185002326965332031e-01
8.553934097290039062e-02
8.943176269531250000e-02
1.375496387481689453e-01
1.807661056518554688e-01
1.505551338195800781e-01
1.995720863342285156e-01
1.720931529998779297e-01
2.164983749389648438e-01
1.831972599029541016e-01
1.905689239501953125e-01
1.282048225402832031e-01
1.922609806060791016e-01
1.401388645172119141e-01
1.223375797271728516e-01
1.280801296234130859e-01
1.214842796325683594e-01
1.375703811645507812e-01
1.185157299041748047e-01
1.229825019836425781e-01
1.190695762634277344e-01
1.275212764739990234e-01
1.587755680084228516e-01
9.808516502380371094e-02
1.157603263854980469e-01
1.225216388702392578e-01
1.331977844238281250e-01
1.309771537780761719e-01
1.243369579315185547e-01
1.313333511352539062e-01
1.356477737426757812e-01
1.239273548126220703e-01
1.281275749206542969e-01
1.370401382446289062e-01
1.772451400756835938e-01
1.500837802886962891e-01
1.495544910430908203e-01
1.800062656402587891e-01
1.159486770629882812e-01
1.176974773406982422e-01
6.484174728393554688e-02
1.476795673370361328e-01
8.127641677856445312e-02
1.374335289001464844e-01
1.919810771942138672e-01
2.088885307312011719e-01
1.547896862030029297e-01
1.335604190826416016e-01
1.580073833465576172e-01
1.293292045593261719e-01
1.304030418395996094e-01
1.262915134429931641e-01
1.208631992340087891e-01
1.219313144683837891e-01
1.201851367950439453e-01
1.095564365386962891e-01
1.176428794860839844e-01
1.245179176330566406e-01
1.162917613983154297e-01
1.530187129974365234e-01
1.283264160156250000e-01
1.321206092834472656e-01
1.375548839569091797e-01
1.695151329040527344e-01
1.398751735687255859e-01
1.182622909545898438e-01
1.295077800750732422e-01
1.234536170959472656e-01
1.346573829650878906e-01
1.269540786743164062e-01
1.237983703613281250e-01
1.226122379302978516e-01
1.157140731811523438e-01
1.185314655303955078e-01
